symbol,date,expiry,option_type,strike_price,open,high,low,close,ltp,settle_price,no_of_contracts,turnover_in_lakhs,premium_turnover_in_lakhs,open_int,change_in_oi,underlying_value,time_to_expiration
NIFTY,2025-06-06,2025-07-03,CE,26350.0,49.9,52.35,44.25,44.25,44.25,95.35,3.0,59.4,0.11,675.0,225.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25550.0,131.75,131.75,127.0,127.0,127.0,285.55,5.0,96.29,0.48,1050.0,300.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25700.0,100.0,169.05,100.0,152.7,156.6,152.7,28.0,542.67,2.97,1950.0,75.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24700.0,479.0,674.9,434.4,641.3,641.55,641.3,220.0,4164.09,88.59,9900.0,1125.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24850.0,428.55,525.0,369.8,525.0,525.0,607.85,4.0,75.82,1.27,525.0,,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25050.0,299.65,432.0,299.65,421.1,430.5,421.1,10.0,190.93,3.06,450.0,,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26400.0,24.95,41.3,23.05,33.95,34.35,33.95,96.0,1903.26,2.46,4125.0,1725.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25350.0,288.25,288.25,270.0,270.0,270.0,270.0,2.0,38.44,0.42,900.0,75.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24500.0,599.0,821.05,554.95,793.5,792.55,793.5,130.0,2454.5,65.75,5025.0,150.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25300.0,204.0,334.6,190.6,296.25,298.0,296.25,136.0,2606.74,26.14,4050.0,1950.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24600.0,540.8,741.65,508.5,709.0,709.0,762.55,27.0,510.78,12.63,5100.0,-675.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24950.0,350.05,510.35,315.15,486.6,486.6,486.6,156.0,2974.71,55.56,1050.0,900.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24650.0,521.3,675.0,521.3,675.0,675.0,730.0,4.0,75.74,1.79,75.0,-75.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26700.0,12.55,21.3,12.05,17.2,17.95,17.2,632.0,12663.34,7.54,17700.0,12000.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,24900.0,350.0,544.0,332.3,510.4,510.0,510.4,185.0,3518.46,63.58,9000.0,2850.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26600.0,14.35,25.6,14.35,21.25,21.5,21.25,615.0,12277.72,8.47,7800.0,3675.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26450.0,20.0,32.55,19.25,32.55,32.55,81.6,31.0,615.51,0.55,1050.0,-600.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25600.0,122.55,209.6,107.4,182.1,182.5,182.1,89.0,1719.19,10.39,4725.0,2175.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26000.0,65.0,101.0,52.0,86.4,88.8,86.4,1849.0,36164.38,108.88,60750.0,8550.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26200.0,37.2,64.55,33.55,54.8,56.0,54.8,112.0,2205.25,4.45,4275.0,3975.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,25500.0,146.75,239.75,130.55,216.15,214.35,216.15,1510.0,29100.2,221.45,46125.0,19800.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-03,CE,26100.0,55.75,72.6,45.1,70.7,68.15,70.7,63.0,1236.26,3.03,2625.0,1875.0,25003.05,0.07392197125256673
NIFTY,2025-06-06,2025-07-10,CE,26400.0,95.0,95.0,33.75,54.45,54.4,54.45,204.0,4046.55,7.35,2025.0,2025.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,25000.0,410.1,547.85,345.0,513.25,513.25,513.25,96.0,1833.08,33.08,2625.0,2625.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,25800.0,173.0,173.0,168.45,168.5,168.5,268.35,6.0,116.86,0.76,450.0,450.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,24700.0,522.1,625.0,502.4,625.0,625.0,772.0,6.0,113.58,2.43,75.0,75.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,24800.0,436.45,485.0,436.45,485.0,485.0,711.45,2.0,37.89,0.69,75.0,75.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,25700.0,187.7,200.0,187.7,198.75,200.0,198.75,10.0,194.21,1.46,450.0,450.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,26000.0,168.2,168.2,111.8,123.0,123.0,123.0,30.0,587.91,2.91,1575.0,1575.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,25450.0,187.4,187.4,187.4,187.4,187.4,390.45,1.0,19.23,0.14,75.0,75.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-10,CE,25500.0,182.5,295.75,171.0,268.75,270.0,268.75,251.0,4844.67,44.29,7350.0,7350.0,25003.05,0.09308692676249145
NIFTY,2025-06-06,2025-07-31,CE,25850.0,260.0,288.0,260.0,284.75,281.8,284.75,17.0,333.2,3.61,3900.0,450.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24100.0,1134.65,1321.0,1134.65,1313.75,1310.05,1313.75,15.0,285.71,14.59,5550.0,600.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23650.0,1684.05,1684.05,1684.05,1684.05,1684.05,1684.05,1.0,19.0,1.26,975.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25350.0,371.15,501.55,370.05,488.8,487.4,488.8,82.0,1587.03,28.0,8250.0,2700.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24850.0,627.0,777.85,621.15,777.85,777.85,870.9,35.0,671.66,19.35,6300.0,2175.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26800.0,55.05,82.65,48.0,73.6,75.85,73.6,11233.0,226351.11,567.81,476850.0,91650.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24200.0,1000.0,1268.0,1000.0,1241.65,1239.4,1241.65,235.0,4478.83,213.58,16500.0,10275.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24150.0,1274.6,1274.6,1274.6,1274.6,1274.6,1274.6,1.0,19.07,0.96,1425.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24950.0,572.85,743.8,530.0,712.9,712.9,814.75,172.0,3304.73,86.18,3825.0,-1425.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24500.0,838.4,1048.95,776.65,1010.35,1007.0,1010.35,2017.0,38496.0,1433.63,333150.0,15300.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25300.0,405.55,546.95,369.55,514.8,517.55,514.8,835.0,16146.19,302.07,61875.0,6975.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26000.0,179.75,253.0,157.0,234.7,235.3,234.7,12505.0,245835.65,1988.15,961125.0,113025.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26150.0,203.0,205.05,185.45,198.45,198.45,320.05,30.0,592.7,4.32,3675.0,1800.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23900.0,1200.0,1487.75,1200.0,1486.55,1485.15,1486.55,5.0,94.77,5.14,1200.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24800.0,653.95,841.25,604.9,805.8,807.75,805.8,1211.0,23195.77,671.17,225225.0,-7950.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,22500.0,2500.0,2763.2,2477.95,2746.95,2746.95,2739.4,28.0,528.33,55.83,13875.0,750.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25800.0,234.65,322.35,206.0,300.95,301.8,300.95,1493.0,29208.5,318.95,83250.0,23775.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23800.0,1492.9,1558.55,1492.9,1554.7,1555.25,1554.7,5.0,95.04,5.79,1800.0,300.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26600.0,76.0,109.1,64.8,99.55,100.1,99.55,800.0,16018.24,58.24,39225.0,2100.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25200.0,454.95,600.0,410.05,568.95,568.0,568.95,1074.0,20728.52,429.92,88725.0,11550.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23100.0,1983.45,1983.45,1983.45,1983.45,1983.45,2186.65,1.0,18.81,1.49,900.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25000.0,564.9,715.05,498.75,678.8,680.0,678.8,8454.0,162509.55,3997.05,1750800.0,89250.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26750.0,60.05,85.3,53.8,79.0,79.6,79.0,64.0,1287.37,3.37,8850.0,-225.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24250.0,1198.7,1207.55,1175.4,1191.5,1175.4,1191.5,3.0,57.25,2.69,675.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25650.0,278.6,343.4,278.6,343.4,343.4,487.2,3.0,58.39,0.68,2925.0,150.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24400.0,900.0,1116.5,850.0,1086.4,1082.9,1086.4,127.0,2415.7,91.6,8025.0,-1050.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23200.0,1880.0,1880.0,1880.0,1880.0,1880.0,2097.95,2.0,37.62,2.82,4275.0,150.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25500.0,323.55,445.9,292.7,416.8,421.0,416.8,5990.0,116299.38,1740.63,487650.0,31875.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26400.0,101.6,145.95,91.4,133.7,134.5,133.7,1019.0,20275.31,99.11,72825.0,25650.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25600.0,288.6,401.0,265.5,375.85,376.8,375.85,568.0,11044.49,138.89,33375.0,3600.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23750.0,1601.75,1601.75,1601.75,1601.75,1601.75,1601.75,1.0,19.01,1.2,825.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25450.0,455.1,455.1,438.85,439.35,443.5,439.35,14.0,271.88,4.65,3075.0,-75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23250.0,2041.55,2041.55,2041.55,2041.55,2041.55,2041.55,1.0,18.97,1.53,900.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24450.0,1046.5,1046.5,1046.5,1046.5,1046.5,1046.5,1.0,19.12,0.78,825.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26100.0,151.0,221.2,138.0,204.65,206.0,204.65,735.0,14491.94,104.32,32475.0,11850.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26700.0,61.05,93.6,58.8,86.25,89.45,86.25,265.0,5323.46,16.83,9975.0,8700.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25900.0,196.0,285.3,182.5,265.2,266.35,265.2,625.0,12260.11,119.49,27675.0,2325.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26250.0,173.55,173.55,163.8,166.1,165.9,166.1,55.0,1089.7,6.89,3000.0,1950.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24700.0,710.0,910.0,660.0,872.45,870.0,872.45,706.0,13483.68,405.03,88425.0,1950.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26650.0,96.4,101.65,89.45,90.85,90.85,90.85,70.0,1404.18,5.06,3900.0,-3075.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23450.0,1859.95,1859.95,1859.35,1859.65,1859.35,1859.65,2.0,37.96,2.79,975.0,150.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24050.0,1353.55,1353.55,1353.55,1353.55,1353.55,1401.3,1.0,19.05,1.02,1200.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24900.0,599.0,778.15,556.0,740.6,741.3,740.6,715.0,13721.16,368.54,79050.0,7200.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24550.0,799.15,990.0,760.0,969.45,974.3,969.45,28.0,533.19,17.64,2850.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25550.0,291.0,411.2,282.5,395.95,397.4,395.95,76.0,1477.06,20.71,6300.0,-750.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23700.0,1399.0,1644.95,1399.0,1627.45,1627.45,1674.15,10.0,189.39,11.64,1200.0,375.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23950.0,1441.6,1441.6,1441.6,1441.6,1441.6,1441.6,1.0,19.04,1.08,600.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23000.0,2030.0,2316.8,2021.4,2270.75,2276.55,2270.75,160.0,3026.14,266.14,48900.0,5175.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24000.0,1186.95,1440.0,1125.95,1399.35,1398.75,1399.35,2141.0,40649.35,2111.35,285600.0,67725.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24300.0,948.0,1190.0,948.0,1162.35,1162.35,1162.35,285.0,5428.56,234.44,21450.0,18000.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24650.0,700.4,921.95,700.0,904.1,903.0,904.1,113.0,2158.6,69.52,3150.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26350.0,151.1,151.1,142.15,144.25,146.65,144.25,53.0,1053.16,5.74,2625.0,2250.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24600.0,779.1,979.0,723.9,939.95,942.9,939.95,443.0,8452.75,279.4,94275.0,4350.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26200.0,135.0,194.0,118.9,178.6,180.0,178.6,1130.0,22342.27,137.77,83175.0,18525.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25050.0,541.0,680.0,505.1,651.6,653.2,651.6,38.0,731.95,18.02,2475.0,-1275.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26300.0,112.0,169.65,105.0,154.75,156.85,154.75,621.0,12318.5,69.27,32025.0,14475.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25250.0,405.2,576.0,405.2,537.85,540.3,537.85,81.0,1566.23,32.29,5775.0,3000.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23850.0,1518.65,1518.65,1518.65,1518.65,1518.65,1518.65,1.0,19.03,1.14,1050.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23550.0,1771.05,1771.05,1771.05,1771.05,1771.05,1771.05,1.0,18.99,1.33,525.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25750.0,235.95,327.3,235.95,327.3,327.3,449.55,2.0,39.05,0.42,2775.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25150.0,437.0,602.0,437.0,602.0,602.0,709.55,25.0,481.59,10.03,1425.0,-75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23350.0,1951.6,1951.6,1951.6,1951.6,1951.6,1951.6,1.0,18.98,1.46,975.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23600.0,1729.0,1729.5,1729.0,1729.5,1729.5,1755.95,2.0,37.99,2.59,975.0,150.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25400.0,362.65,492.0,330.05,464.15,465.1,464.15,723.0,14004.05,230.9,41550.0,14175.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25950.0,182.0,266.0,182.0,239.75,239.75,380.7,38.0,745.68,6.1,5400.0,1350.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26500.0,87.55,128.8,76.85,117.95,118.8,117.95,10173.0,202998.82,810.45,687150.0,101400.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25700.0,256.1,360.3,232.45,335.6,337.0,335.6,738.0,14393.93,168.98,37200.0,4200.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,25100.0,491.55,657.0,452.1,622.55,623.4,622.55,585.0,11260.68,248.06,47025.0,,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24350.0,1103.85,1133.2,1103.85,1121.2,1121.2,1121.2,3.0,57.31,2.52,1200.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23300.0,2000.0,2010.0,1995.55,2002.8,1995.55,2002.8,3.0,56.93,4.5,975.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23500.0,1535.0,1860.95,1535.0,1815.1,1814.2,1815.1,269.0,5094.03,352.91,63675.0,-300.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,23400.0,1903.65,1903.65,1903.65,1903.65,1903.65,1903.65,1.0,18.98,1.43,825.0,75.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,26050.0,165.2,236.4,146.9,217.75,217.6,217.75,137.0,2697.36,20.72,9525.0,6150.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-07-31,CE,24750.0,711.25,876.4,642.55,826.25,826.25,826.25,218.0,4165.42,118.79,4725.0,-2925.0,25003.05,0.15058179329226556
NIFTY,2025-06-06,2025-08-28,CE,23500.0,1750.0,1750.0,1750.0,1750.0,1750.0,2020.55,1.0,18.94,1.31,300.0,75.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,25500.0,469.0,610.7,445.0,587.05,588.0,587.05,632.0,12348.67,261.67,37350.0,12000.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,25400.0,590.0,643.8,590.0,637.5,635.4,637.5,50.0,976.0,23.5,3600.0,3225.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,25600.0,572.05,572.05,572.05,572.05,572.05,708.45,1.0,19.63,0.43,75.0,,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,26500.0,170.05,236.65,157.0,224.0,223.95,224.0,1672.0,33496.5,265.5,109500.0,12150.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,25000.0,718.45,890.0,675.0,856.7,859.35,856.7,859.0,16627.73,521.48,114225.0,1275.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,26600.0,159.0,207.3,140.0,201.55,204.1,201.55,235.0,4721.22,32.97,15525.0,9300.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,25300.0,572.95,699.9,572.95,688.25,689.0,688.25,54.0,1052.19,27.54,3825.0,3525.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,23700.0,1778.3,1778.3,1778.3,1778.3,1778.3,1863.25,4.0,76.43,5.33,300.0,300.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,26000.0,296.15,393.0,273.25,375.5,374.45,375.5,966.0,19084.68,247.68,90675.0,900.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,24500.0,1001.0,1222.05,960.0,1185.1,1187.5,1185.1,215.0,4127.62,176.99,26100.0,-3900.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,24600.0,1120.0,1156.0,1120.0,1156.0,1156.0,1234.15,5.0,96.49,4.24,525.0,,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,24000.0,1375.8,1600.0,1375.8,1560.0,1560.0,1560.0,27.0,517.28,31.28,5700.0,1050.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,24700.0,874.55,1023.7,862.55,944.3,944.3,1173.1,7.0,134.61,4.94,450.0,-225.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-08-28,CE,24800.0,828.25,1016.0,828.25,983.0,980.15,983.0,34.0,656.83,24.43,2175.0,150.0,25003.05,0.2272416153319644
NIFTY,2025-06-06,2025-09-25,CE,24000.0,1515.05,1768.9,1475.0,1728.4,1714.1,1728.4,638.0,12288.64,804.64,361200.0,4050.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,28000.0,74.25,84.6,68.2,80.7,82.5,80.7,1945.0,40959.01,114.01,409800.0,-3825.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,30000.0,17.0,19.2,16.0,18.45,18.65,18.45,116.0,2611.58,1.58,51750.0,4200.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,26000.0,421.05,532.45,398.5,510.2,514.1,510.2,3360.0,66756.88,1236.88,580350.0,-10950.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,25000.0,898.5,1059.95,825.2,1025.1,1034.0,1025.1,1326.0,25840.77,978.27,635550.0,6000.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,29000.0,33.9,39.7,32.75,35.8,36.4,35.8,879.0,19142.27,24.02,240000.0,9075.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,22000.0,3300.0,3473.3,3300.0,3457.65,3452.0,3457.65,14.0,266.94,35.94,44550.0,450.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,27000.0,183.8,224.1,168.15,213.05,215.0,213.05,2571.0,52456.72,393.97,477525.0,-6150.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,23000.0,2275.55,2570.45,2254.55,2537.2,2557.0,2537.2,124.0,2372.94,233.94,128325.0,-2925.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,21000.0,4208.95,4415.0,4208.95,4359.25,4358.5,4359.25,49.0,930.78,159.03,17325.0,3300.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-09-25,CE,20000.0,5184.5,5265.5,5184.5,5265.5,5265.5,5379.05,2.0,37.84,7.84,1200.0,150.0,25003.05,0.30390143737166325
NIFTY,2025-06-06,2025-12-24,CE,24000.0,1995.9,2220.0,1933.5,2190.05,2184.0,2190.05,758.0,14832.3,1188.3,908375.0,6600.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,27000.0,440.55,529.0,427.3,508.55,510.0,508.55,2601.0,53639.71,969.46,1288850.0,29925.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,29000.0,118.05,133.95,112.05,126.5,129.2,126.5,1227.0,26802.11,114.86,348775.0,375.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,31000.0,38.35,41.8,37.7,40.75,41.0,40.75,196.0,4562.91,5.91,153625.0,7050.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,18000.0,7350.0,7491.25,7350.0,7491.25,7491.25,7491.25,5.0,95.39,27.89,11025.0,300.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,23000.0,2750.05,2990.85,2710.0,2960.0,2960.15,2960.0,227.0,4413.69,497.94,420825.0,-3625.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,30000.0,63.95,69.75,59.0,65.95,65.2,65.95,614.0,13845.22,30.22,192200.0,-1050.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,21000.0,4444.0,4727.35,4444.0,4695.0,4695.0,4768.0,26.0,500.83,91.33,112925.0,-300.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,25000.0,1335.0,1515.0,1295.0,1487.2,1493.95,1487.2,750.0,14874.43,811.93,772725.0,-3050.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,22000.0,3600.0,3837.7,3600.0,3834.8,3834.8,3834.8,127.0,2457.7,362.2,301775.0,5550.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,26000.0,825.75,938.4,775.85,915.3,918.0,915.3,3180.0,64102.47,2092.47,1422400.0,-34550.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,28000.0,232.3,274.0,216.7,257.15,259.95,257.15,3066.0,64957.67,571.67,884200.0,75.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2025-12-24,CE,20000.0,5345.0,5638.0,5300.0,5611.9,5609.25,5611.9,151.0,2896.93,631.93,137075.0,4950.0,25003.05,0.5503080082135524
NIFTY,2025-06-06,2026-06-25,CE,25000.0,1779.85,2400.0,1779.85,2279.0,2279.0,2606.7,5.0,101.73,7.98,225.0,75.0,25003.05,1.051334702258727
NIFTY,2025-06-06,2026-12-31,CE,26000.0,2351.0,2498.0,2351.0,2480.0,2480.0,2480.0,3.0,64.0,5.5,4800.0,75.0,25003.05,1.568788501026694
NIFTY,2025-06-06,2026-12-31,CE,28000.0,1355.0,1381.0,1330.0,1381.0,1381.0,1381.0,8.0,176.16,8.16,5775.0,225.0,25003.05,1.568788501026694
NIFTY,2025-06-06,2026-12-31,CE,27000.0,1900.0,1900.0,1900.0,1900.0,1900.0,2385.45,1.0,21.68,1.43,22950.0,75.0,25003.05,1.568788501026694
NIFTY,2025-06-06,2026-12-31,CE,25000.0,3051.0,3149.0,3021.0,3149.0,3149.0,3149.0,9.0,189.47,20.72,21500.0,-75.0,25003.05,1.568788501026694
NIFTY,2025-06-09,2025-06-12,CE,25500.0,35.0,41.8,19.3,22.2,22.25,22.2,1425813.0,27298654.66,29981.04,9049125.0,1151250.0,25103.2,0.008213552361396304
NIFTY,2025-06-09,2025-06-12,CE,25050.0,175.55,213.55,156.25,165.4,164.65,165.4,451237.0,8537885.72,60270.58,1188525.0,-369525.0,25103.2,0.008213552361396304
NIFTY,2025-06-09,2025-06-12,CE,25550.0,22.55,33.2,14.5,17.0,17.0,17.0,346039.0,6636659.37,5687.03,1870350.0,463575.0,25103.2,0.008213552361396304
NIFTY,2025-06-09,2025-06-12,CE,26350.0,1.6,1.85,1.2,1.4,1.25,1.4,51483.0,1017487.33,54.54,731700.0,-74325.0,25103.2,0.008213552361396304
NIFTY,2025-06-09,2025-06-12,CE,23250.0,1922.6,1922.6,1922.6,1922.6,1922.6,1864.65,1.0,18.88,1.44,675.0,,25103.2,0.008213552361396304
